date,latitude,longitude,daily_mean_dust,monthly_mean,above_monthly_avg
2024-10-23,21.5,49.375,2.5142799625e-07,4.470543148802083e-07,False
2024-10-23,21.5,50.0,2.7128408499999997e-07,4.6864829629166665e-07,False
2024-10-23,21.5,50.625,2.962575970833333e-07,4.866916854192709e-07,False
2024-10-23,21.5,51.25,3.0576969833333333e-07,5.0164567296875e-07,False
2024-10-23,21.5,51.875,3.0943435666666666e-07,5.088299995833334e-07,False
2024-10-23,21.5,52.5,3.1760768083333335e-07,4.945887142239583e-07,False
2024-10-23,21.5,53.125,3.178962933333333e-07,3.9755866574999997e-07,False
2024-10-23,21.5,53.75,3.225795854166666e-07,3.3781736915624997e-07,False
2024-10-23,21.5,54.375,3.344684985e-07,3.271974266484375e-07,True
2024-10-23,21.5,55.0,3.1633075162500004e-07,3.2364456170052084e-07,False
2024-10-23,21.5,55.625,2.9202662625e-07,3.2511722344791666e-07,False
2024-10-23,22.0,34.375,1.1946213308333335e-07,1.2529278644010416e-07,False
2024-10-23,22.0,35.0,9.25714075e-08,9.83089503125e-08,False
2024-10-23,22.0,35.625,1.0643149970833333e-07,1.0458207633854167e-07,True
2024-10-23,22.0,36.25,9.134601466666667e-08,9.633309194010417e-08,False
2024-10-23,22.0,36.875,7.0098399e-08,8.464252299739583e-08,False
2024-10-23,22.0,37.5,6.544845666666667e-08,7.172803933177083e-08,False
2024-10-23,22.0,38.125,8.660936595833333e-08,7.835707140078125e-08,True
2024-10-23,22.0,38.75,9.601354195833333e-08,1.05417542078125e-07,False
2024-10-23,22.0,39.375,8.041752695833334e-08,1.363785416171875e-07,False
2024-10-23,22.0,40.0,6.625002466666667e-08,1.0249407531510417e-07,False
2024-10-23,22.0,40.625,8.125971795833333e-08,8.79521552265625e-08,False
2024-10-23,22.0,41.25,9.9111279875e-08,9.5782632271875e-08,True
2024-10-23,22.0,41.875,9.1415742e-08,1.1953406525e-07,False
2024-10-23,22.0,42.5,8.837560416666668e-08,1.4961942042447918e-07,False
2024-10-23,22.0,43.125,1.0486777475e-07,1.8526104002604168e-07,False
2024-10-23,22.0,43.75,9.578798558333332e-08,1.8452700198958332e-07,False
2024-10-23,22.0,44.375,1.0068470533333333e-07,1.9863053615364583e-07,False
2024-10-23,22.0,45.0,1.1921899491666666e-07,2.2032675946354168e-07,False
2024-10-23,22.0,45.625,1.3137711925e-07,2.3686046347916667e-07,False
2024-10-23,22.0,46.25,1.5845702212500001e-07,2.683851795e-07,False
2024-10-23,22.0,46.875,1.9514967666666666e-07,3.147815743020833e-07,False
2024-10-23,22.0,47.5,2.2153108666666665e-07,3.602569526875e-07,False
2024-10-23,22.0,48.125,2.4564360958333336e-07,4.11399772734375e-07,False
2024-10-23,22.0,48.75,2.5198824416666665e-07,4.48130853953125e-07,False
2024-10-23,22.0,49.375,2.5510720541666666e-07,4.6057243846875e-07,False
2024-10-23,22.0,50.0,2.630768045833333e-07,4.741082953932292e-07,False
2024-10-23,22.0,50.625,2.8588208e-07,5.0081258865625e-07,False
2024-10-23,22.0,51.25,3.0354567916666663e-07,5.078445380703125e-07,False
2024-10-23,22.0,51.875,3.14352905e-07,5.104700750260417e-07,False
2024-10-23,22.0,52.5,3.263485325e-07,5.0271239646875e-07,False
2024-10-23,22.0,53.125,3.204016470833333e-07,4.61867444015625e-07,False
2024-10-23,22.0,53.75,3.170413710416667e-07,3.7753632847135414e-07,False
2024-10-23,22.0,54.375,3.171238305833333e-07,3.3779592035416665e-07,False
2024-10-23,22.0,55.0,3.116971777083333e-07,3.3336918161197915e-07,False
2024-10-23,22.0,55.625,3.1444385316666665e-07,3.382823674296875e-07,False
2024-10-23,22.5,34.375,1.1691676120833333e-07,1.2020528136979166e-07,False
2024-10-23,22.5,35.0,1.1313932687499999e-07,1.0997130628645833e-07,True
2024-10-23,22.5,35.625,1.3806130049999999e-07,1.2178482766666666e-07,True
2024-10-23,22.5,36.25,8.6927689875e-08,9.694147767317708e-08,False
2024-10-23,22.5,36.875,5.8951632541666663e-08,7.3922133709375e-08,False
2024-10-23,22.5,37.5,7.3027579375e-08,7.419713269010417e-08,False
2024-10-23,22.5,38.125,1.0722457791666668e-07,8.410587361458334e-08,True
2024-10-23,22.5,38.75,1.0650789654166667e-07,1.0165725512760417e-07,True
2024-10-23,22.5,39.375,7.1995605e-08,1.12937168359375e-07,False
2024-10-23,22.5,40.0,3.5761260625e-08,8.033875607708334e-08,False
2024-10-23,22.5,40.625,3.95613575e-08,7.635767996875e-08,False
2024-10-23,22.5,41.25,4.4248437333333336e-08,9.407956315885417e-08,False
2024-10-23,22.5,41.875,5.670457404166666e-08,1.2514316503802083e-07,False
2024-10-23,22.5,42.5,5.959434166666667e-08,1.557902281484375e-07,False
2024-10-23,22.5,43.125,8.131246920833334e-08,1.759480789765625e-07,False
2024-10-23,22.5,43.75,9.309224341666667e-08,1.805287872578125e-07,False
2024-10-23,22.5,44.375,9.943566658333334e-08,1.9128909512239582e-07,False
2024-10-23,22.5,45.0,1.1902133241666667e-07,2.1065636765104166e-07,False
2024-10-23,22.5,45.625,1.446411905e-07,2.2909265848177085e-07,False
2024-10-23,22.5,46.25,1.5543871129166667e-07,2.3496041511458334e-07,False
2024-10-23,22.5,46.875,1.9381453958333334e-07,2.833632688125e-07,False
2024-10-23,22.5,47.5,2.2011469916666665e-07,3.362272320208333e-07,False
2024-10-23,22.5,48.125,2.4564846e-07,4.0087888978385416e-07,False
2024-10-23,22.5,48.75,2.6090371916666665e-07,4.4705378409635416e-07,False
2024-10-23,22.5,49.375,2.6943113916666665e-07,4.7248916749479166e-07,False
2024-10-23,22.5,50.0,2.7711212708333334e-07,4.889251005885417e-07,False
2024-10-23,22.5,50.625,3.056047783333333e-07,5.276224474036459e-07,False
2024-10-23,22.5,51.25,3.3264466125e-07,5.278240389010417e-07,False
2024-10-23,22.5,51.875,3.3239970291666664e-07,4.982853922369792e-07,False
2024-10-23,22.5,52.5,3.159633175e-07,4.777260399010417e-07,False
2024-10-23,22.5,53.125,3.0384156791666665e-07,4.5507530003125e-07,False
2024-10-23,22.5,53.75,3.035226372916667e-07,4.1738962831770833e-07,False
2024-10-23,22.5,54.375,3.194400085416667e-07,3.6920213654687503e-07,False
2024-10-23,22.5,55.0,3.419118055416667e-07,3.56310390453125e-07,False
2024-10-23,22.5,55.625,3.288053779166667e-07,3.233372287473958e-07,True
2024-10-23,23.0,34.375,1.1733270358333333e-07,1.2034847040104167e-07,False
2024-10-23,23.0,35.0,1.5014666541666665e-07,1.3314417009114583e-07,True
2024-10-23,23.0,35.625,1.32308442625e-07,1.198347951953125e-07,True
2024-10-23,23.0,36.25,6.220883654166666e-08,8.36358804515625e-08,False
2024-10-23,23.0,36.875,6.609359170833334e-08,8.063102368958333e-08,False
2024-10-23,23.0,37.5,9.107559191666667e-08,8.5010617365625e-08,True
2024-10-23,23.0,38.125,1.3033665791666666e-07,9.516211763020833e-08,True
2024-10-23,23.0,38.75,1.1368805520833334e-07,1.0031078598697917e-07,True
2024-10-23,23.0,39.375,7.112430975e-08,9.554257534375e-08,False
2024-10-23,23.0,40.0,3.560315994583333e-08,7.159879152005209e-08,False
2024-10-23,23.0,40.625,3.29126852625e-08,7.241336474427083e-08,False
2024-10-23,23.0,41.25,3.9320038083333334e-08,9.194738558072917e-08,False
2024-10-23,23.0,41.875,5.3198169625e-08,1.265781587734375e-07,False
2024-10-23,23.0,42.5,8.037265804166668e-08,1.5716674861979167e-07,False
2024-10-23,23.0,43.125,1.04233554375e-07,1.7542659784114585e-07,False
2024-10-23,23.0,43.75,1.2224700658333332e-07,1.8828245708333333e-07,False
2024-10-23,23.0,44.375,1.3499569520833334e-07,2.0206285534895834e-07,False
2024-10-23,23.0,45.0,1.41713829875e-07,2.124956685390625e-07,False
2024-10-23,23.0,45.625,1.6394309441666667e-07,2.2067142042447917e-07,False
2024-10-23,23.0,46.25,1.57536613e-07,2.1215047792447917e-07,False
2024-10-23,23.0,46.875,1.9045789666666667e-07,2.5129967750520833e-07,False
2024-10-23,23.0,47.5,2.158873679166667e-07,3.037355336276042e-07,False
2024-10-23,23.0,48.125,2.3959728833333336e-07,3.6731141112239585e-07,False
2024-10-23,23.0,48.75,2.6461930708333335e-07,4.31857453890625e-07,False
2024-10-23,23.0,49.375,2.825205891666667e-07,4.7012008526822915e-07,False
2024-10-23,23.0,50.0,2.9924558999999997e-07,4.878763791510416e-07,False
2024-10-23,23.0,50.625,3.582899841666667e-07,5.226723569583334e-07,False
2024-10-23,23.0,51.25,3.8489573916666666e-07,5.307268558203125e-07,False
2024-10-23,23.0,51.875,3.692694075e-07,4.6789500758854167e-07,False
2024-10-23,23.0,52.5,3.2336054e-07,4.07238152296875e-07,False
2024-10-23,23.0,53.125,2.771666975416667e-07,3.8594343294010417e-07,False
2024-10-23,23.0,53.75,2.7429633e-07,3.9383548946875e-07,False
2024-10-23,23.0,54.375,3.0262648375e-07,3.7929089572135414e-07,False
2024-10-23,23.0,55.0,3.52834226875e-07,3.671071535625e-07,False
2024-10-23,23.0,55.625,3.0260708079166667e-07,2.780881427148438e-07,True
2024-10-23,23.5,34.375,1.1228440220833334e-07,1.2168220642708333e-07,False
2024-10-23,23.5,35.0,1.39156330625e-07,1.2372279017968749e-07,True
2024-10-23,23.5,35.625,1.00800514e-07,1.0320494956770834e-07,False
2024-10-23,23.5,36.25,6.719165525e-08,9.11272591853125e-08,False
2024-10-23,23.5,36.875,7.987304254166667e-08,9.018323829114583e-08,False
2024-10-23,23.5,37.5,1.1918019004166666e-07,1.0109772627421875e-07,True
2024-10-23,23.5,38.125,1.5780097208333333e-07,1.1478700467708333e-07,True
2024-10-23,23.5,38.75,1.1971012233333335e-07,1.0829662320833334e-07,True
2024-10-23,23.5,39.375,6.689940320833333e-08,8.387860885442708e-08,False
2024-10-23,23.5,40.0,5.035175391666666e-08,7.310576965963542e-08,False
2024-10-23,23.5,40.625,4.7850264587499994e-08,7.591447661640625e-08,False
2024-10-23,23.5,41.25,9.8703864775e-08,9.99959420328125e-08,False
2024-10-23,23.5,41.875,1.4178067910416667e-07,1.3251025220703124e-07,True
2024-10-23,23.5,42.5,1.8219422766666665e-07,1.6152913958229168e-07,True
2024-10-23,23.5,43.125,1.9999243425000002e-07,1.75868043765625e-07,True
2024-10-23,23.5,43.75,1.87306194625e-07,1.9021736930208332e-07,False
2024-10-23,23.5,44.375,2.04288276625e-07,2.006903893515625e-07,True
2024-10-23,23.5,45.0,2.1521919345833334e-07,2.0860742742708335e-07,True
2024-10-23,23.5,45.625,2.1570546833333334e-07,2.168093265078125e-07,False
2024-10-23,23.5,46.25,1.6748648583333333e-07,2.0490968736979166e-07,False
2024-10-23,23.5,46.875,1.963126175e-07,2.463394829192708e-07,False
2024-10-23,23.5,47.5,2.1938953125e-07,2.917530923723958e-07,False
2024-10-23,23.5,48.125,2.3326235416666665e-07,3.414756221692708e-07,False
2024-10-23,23.5,48.75,2.538969716666667e-07,4.0730689570833334e-07,False
2024-10-23,23.5,49.375,2.78201095e-07,4.4944605838802086e-07,False
2024-10-23,23.5,50.0,2.9997561125e-07,4.771086436328126e-07,False
2024-10-23,23.5,50.625,3.471771725e-07,4.892819271458333e-07,False
2024-10-23,23.5,51.25,3.8218180291666665e-07,4.824064032161458e-07,False
2024-10-23,23.5,51.875,3.814396541666666e-07,3.9101488921354167e-07,False
2024-10-23,23.5,52.5,3.3396646124999997e-07,3.205222287604167e-07,True
2024-10-23,23.5,53.125,2.7786155166666664e-07,2.855423423984375e-07,False
2024-10-23,23.5,53.75,2.6572767791666665e-07,3.037341687890625e-07,False
2024-10-23,23.5,54.375,2.8637684583333334e-07,3.2835723084375e-07,False
2024-10-23,23.5,55.0,3.152551220833333e-07,3.272784484375e-07,False
2024-10-23,23.5,55.625,2.11611531e-07,2.3284051877942708e-07,False
2024-10-23,24.0,34.375,1.1961492779166667e-07,1.1579281104427082e-07,True
2024-10-23,24.0,35.0,1.2933378933333334e-07,1.1369309112760416e-07,True
2024-10-23,24.0,35.625,9.893362558333333e-08,1.0608611533463542e-07,False
2024-10-23,24.0,36.25,7.6878985875e-08,9.796245710138021e-08,False
2024-10-23,24.0,36.875,1.0494720525e-07,1.0139185564036459e-07,True
2024-10-23,24.0,37.5,1.5494758520833333e-07,1.2179172464322916e-07,True
2024-10-23,24.0,38.125,1.8718250249999998e-07,1.3878271504427084e-07,True
2024-10-23,24.0,38.75,1.2918463183333334e-07,1.1456789235416667e-07,True
2024-10-23,24.0,39.375,8.378932633333333e-08,8.796382243385416e-08,False
2024-10-23,24.0,40.0,9.886116841666667e-08,8.829844515104167e-08,True
2024-10-23,24.0,40.625,1.337569655e-07,9.624773221875e-08,True
2024-10-23,24.0,41.25,2.2022747658333334e-07,1.2075976051041666e-07,True
2024-10-23,24.0,41.875,2.93285370125e-07,1.4864969997135416e-07,True
2024-10-23,24.0,42.5,3.1572684600000003e-07,1.7027711446744792e-07,True
2024-10-23,24.0,43.125,3.17862339125e-07,1.7757673788020834e-07,True
2024-10-23,24.0,43.75,2.868776739166667e-07,1.8767665744270833e-07,True
2024-10-23,24.0,44.375,2.650497993333333e-07,1.9488319000260416e-07,True
2024-10-23,24.0,45.0,2.9000148225e-07,2.11538122484375e-07,True
2024-10-23,24.0,45.625,3.076371943333333e-07,2.3018886553645835e-07,True
2024-10-23,24.0,46.25,1.9130797208333334e-07,2.164083531171875e-07,False
2024-10-23,24.0,46.875,2.2337432791666667e-07,2.5956565759895834e-07,False
2024-10-23,24.0,47.5,2.610637879166667e-07,2.9542294068229166e-07,False
2024-10-23,24.0,48.125,2.7313702875e-07,3.342083052447917e-07,False
2024-10-23,24.0,48.75,2.8421588583333334e-07,3.9471413048697916e-07,False
2024-10-23,24.0,49.375,2.8802121125000003e-07,4.3372142590104165e-07,False
2024-10-23,24.0,50.0,2.9765215416666665e-07,4.773238907864584e-07,False
2024-10-23,24.0,50.625,3.0844482583333336e-07,4.629367451666667e-07,False
2024-10-23,24.0,51.25,3.2180833625e-07,4.2021459499479167e-07,False
2024-10-23,24.0,51.875,3.032740445833333e-07,2.679978106640625e-07,True
2024-10-23,24.0,52.5,2.935509404166667e-07,2.03903407515625e-07,True
2024-10-23,24.0,53.125,2.834713170833333e-07,1.8446000237760417e-07,True
2024-10-23,24.0,53.75,3.0059406541666667e-07,2.0703934464583333e-07,True
2024-10-23,24.0,54.375,3.1345795958333334e-07,2.520277279348958e-07,True
2024-10-23,24.0,55.0,2.889646620833333e-07,2.6441090499479167e-07,True
2024-10-23,24.0,55.625,1.5619541208333331e-07,1.9334160642447916e-07,False
2024-10-23,24.5,34.375,1.3376605945833332e-07,1.1565509853385417e-07,True
2024-10-23,24.5,35.0,1.3052704645833334e-07,1.1598360625390625e-07,True
2024-10-23,24.5,35.625,9.731108670833334e-08,1.1047059024713542e-07,False
2024-10-23,24.5,36.25,9.610206595833333e-08,1.0580884456744792e-07,False
2024-10-23,24.5,36.875,1.3911146254166668e-07,1.1246237410963542e-07,True
2024-10-23,24.5,37.5,1.5773912704166668e-07,1.1713077271354167e-07,True
2024-10-23,24.5,38.125,1.3787091245833334e-07,1.0374141900260418e-07,True
2024-10-23,24.5,38.75,1.11285169e-07,9.684030570052083e-08,True
2024-10-23,24.5,39.375,1.1165260545833334e-07,9.458930652604167e-08,True
2024-10-23,24.5,40.0,1.3999670495833333e-07,1.0716168752083333e-07,True
2024-10-23,24.5,40.625,2.0231164504166666e-07,1.2462971766666668e-07,True
2024-10-23,24.5,41.25,2.879957483333333e-07,1.4475010894270833e-07,True
2024-10-23,24.5,41.875,3.625549102083333e-07,1.665836661731771e-07,True
2024-10-23,24.5,42.5,4.0498951e-07,1.8014709317317708e-07,True
2024-10-23,24.5,43.125,4.1689297291666663e-07,1.9201538284114583e-07,True
2024-10-23,24.5,43.75,4.5623407458333334e-07,2.1005477449739584e-07,True
2024-10-23,24.5,44.375,4.032699525e-07,2.2088662909635417e-07,True
2024-10-23,24.5,45.0,3.8407476783333336e-07,2.45913725421875e-07,True
2024-10-23,24.5,45.625,3.9108151458333334e-07,2.6176174715885417e-07,True
2024-10-23,24.5,46.25,2.6449925558333334e-07,2.5021730333854164e-07,True
2024-10-23,24.5,46.875,2.992698425e-07,2.77874506296875e-07,True
2024-10-23,24.5,47.5,3.567426283333333e-07,3.0170447948177085e-07,True
2024-10-23,24.5,48.125,4.2073468125e-07,3.4292926077604166e-07,True
2024-10-23,24.5,48.75,4.4524738208333335e-07,3.9881774734375e-07,True
2024-10-23,24.5,49.375,4.4314220875000003e-07,4.38257190375e-07,True
2024-10-23,24.5,50.0,3.8173554666666667e-07,4.866330980494791e-07,False
2024-10-23,24.5,50.625,2.9758909458333333e-07,4.3927229995052086e-07,False
2024-10-23,24.5,51.25,2.1618810750000002e-07,3.761258922838542e-07,False
2024-10-23,24.5,51.875,1.8447948416666665e-07,1.98880154515625e-07,False
2024-10-23,24.5,52.5,1.7633041212500002e-07,1.320003099453125e-07,True
2024-10-23,24.5,53.125,1.7669663691666667e-07,1.150620700625e-07,True
2024-10-23,24.5,53.75,2.06477129e-07,1.23807847e-07,True
2024-10-23,24.5,54.375,2.6219156416666665e-07,1.56797455859375e-07,True
2024-10-23,24.5,55.0,2.826903616666667e-07,2.1057087529947918e-07,True
2024-10-23,24.5,55.625,1.4265364104166666e-07,1.6258853031510416e-07,False
2024-10-23,25.0,34.375,1.5159336858333334e-07,1.2426077522135417e-07,True
2024-10-23,25.0,35.0,1.3111275891666667e-07,1.269403028893229e-07,True
2024-10-23,25.0,35.625,1.0182460595833332e-07,1.1628203909140625e-07,False
2024-10-23,25.0,36.25,1.361428725e-07,1.1645831744088542e-07,True
2024-10-23,25.0,36.875,1.9218472375e-07,1.317372574140625e-07,True
2024-10-23,25.0,37.5,1.7408335375000002e-07,1.1990147212760416e-07,True
2024-10-23,25.0,38.125,1.2132174695833333e-07,9.379380170312499e-08,True
2024-10-23,25.0,38.75,9.955996404166666e-08,9.123406676822917e-08,True
2024-10-23,25.0,39.375,1.0542620483333332e-07,9.534918905208333e-08,True
2024-10-23,25.0,40.0,1.4409064395833333e-07,1.1356749557421876e-07,True
2024-10-23,25.0,40.625,2.0886000629166666e-07,1.374213579e-07,True
2024-10-23,25.0,41.25,3.0404650833333336e-07,1.7120746123203124e-07,True
2024-10-23,25.0,41.875,3.8518435166666667e-07,1.9903170886458334e-07,True
2024-10-23,25.0,42.5,4.4472108374999996e-07,2.1891585846979167e-07,True
2024-10-23,25.0,43.125,4.879208670833333e-07,2.3605161940364584e-07,True
2024-10-23,25.0,43.75,5.517892233333333e-07,2.6001756228645836e-07,True
2024-10-23,25.0,44.375,5.9573116125e-07,2.810072610546875e-07,True
2024-10-23,25.0,45.0,5.286565354166667e-07,2.923104610182292e-07,True
2024-10-23,25.0,45.625,4.4724826916666666e-07,2.795050785755208e-07,True
2024-10-23,25.0,46.25,3.96052205e-07,2.690958361458333e-07,True
2024-10-23,25.0,46.875,4.3322265083333334e-07,2.907704593359375e-07,True
2024-10-23,25.0,47.5,5.042384154166667e-07,3.1201898308854165e-07,True
2024-10-23,25.0,48.125,5.887001591666667e-07,3.525679335364583e-07,True
2024-10-23,25.0,48.75,5.5253379875e-07,3.95014088828125e-07,True
2024-10-23,25.0,49.375,4.572842408333333e-07,4.2982307455729167e-07,True
2024-10-23,25.0,50.0,3.751362533333334e-07,4.74460080421875e-07,False
2024-10-23,25.0,50.625,2.831172175e-07,3.5427361434375e-07,False
2024-10-23,25.0,51.25,1.880422783333333e-07,3.6471457659895835e-07,False
2024-10-23,25.0,51.875,1.2957025816666667e-07,2.0077842159375e-07,False
2024-10-23,25.0,52.5,1.2059900200000001e-07,1.1888956498697917e-07,True
2024-10-23,25.0,53.125,1.2510160795833335e-07,1.07020924453125e-07,True
2024-10-23,25.0,53.75,1.4474062958333332e-07,1.0875237482552084e-07,True
2024-10-23,25.0,54.375,1.7832645e-07,1.1280867382552083e-07,True
2024-10-23,25.0,55.0,2.3231162916666668e-07,1.4634042659375e-07,True
2024-10-23,25.0,55.625,1.4736361166666666e-07,1.461252365390625e-07,True
2024-10-23,25.5,34.375,1.5129869270833335e-07,1.3347143690885416e-07,True
2024-10-23,25.5,35.0,1.0792428391666667e-07,1.2555144286979166e-07,False
2024-10-23,25.5,35.625,1.1123484470833333e-07,1.2091165096354166e-07,False
2024-10-23,25.5,36.25,1.8877108741666667e-07,1.323858742203125e-07,True
2024-10-23,25.5,36.875,3.3567388358333337e-07,1.7880247121354167e-07,True
2024-10-23,25.5,37.5,2.204621264166667e-07,1.418391193203125e-07,True
2024-10-23,25.5,38.125,1.3983905945833333e-07,1.1442323535416667e-07,True
2024-10-23,25.5,38.75,1.2720314629166667e-07,1.0740249027395833e-07,True
2024-10-23,25.5,39.375,1.2268477729166666e-07,1.0093342496822917e-07,True
2024-10-23,25.5,40.0,1.5670109141666666e-07,1.1762842246640625e-07,True
2024-10-23,25.5,40.625,2.1998494620833332e-07,1.4419370157604167e-07,True
2024-10-23,25.5,41.25,3.0537922125e-07,1.7682960705598957e-07,True
2024-10-23,25.5,41.875,3.7002125541666665e-07,2.1273783121093752e-07,True
2024-10-23,25.5,42.5,4.3118780708333335e-07,2.426513584453125e-07,True
2024-10-23,25.5,43.125,5.397256916666667e-07,2.80053144171875e-07,True
2024-10-23,25.5,43.75,6.218663983333333e-07,3.068986418046875e-07,True
2024-10-23,25.5,44.375,6.925644554166667e-07,3.2851316277604164e-07,True
2024-10-23,25.5,45.0,6.389551991666667e-07,3.2518050912239583e-07,True
2024-10-23,25.5,45.625,4.980562800000001e-07,3.121627973203125e-07,True
2024-10-23,25.5,46.25,4.957328275e-07,3.118563734583333e-07,True
2024-10-23,25.5,46.875,5.640176920833334e-07,3.12428484859375e-07,True
2024-10-23,25.5,47.5,6.420353558333333e-07,3.3167665075e-07,True
2024-10-23,25.5,48.125,7.035244754166666e-07,3.7182087624739583e-07,True
2024-10-23,25.5,48.75,6.591702379166667e-07,4.1879214532291665e-07,True
2024-10-23,25.5,49.375,5.274269004166666e-07,4.584204975598958e-07,True
2024-10-23,25.5,50.0,2.787443658333333e-07,4.3354646153385415e-07,False
2024-10-23,25.5,50.625,1.9371510083333333e-07,2.3267201350781248e-07,False
2024-10-23,25.5,51.25,1.8664044316666668e-07,2.7347944866927085e-07,False
2024-10-23,25.5,51.875,1.0896474620833333e-07,1.6621788836458334e-07,False
2024-10-23,25.5,52.5,9.783980700000001e-08,1.11158821875e-07,False
2024-10-23,25.5,53.125,1.0226480225e-07,1.0555824838541666e-07,False
2024-10-23,25.5,53.75,1.161073105e-07,1.0555099125520834e-07,True
2024-10-23,25.5,54.375,1.3367389808333334e-07,1.0423544528385417e-07,True
2024-10-23,25.5,55.0,1.582981625e-07,1.0888974636328126e-07,True
2024-10-23,25.5,55.625,1.4391844625e-07,1.1965225208333333e-07,True
2024-10-23,26.0,34.375,1.4106990870833333e-07,1.4213621156770834e-07,False
2024-10-23,26.0,35.0,1.1095229529166667e-07,1.3065725167447917e-07,False
2024-10-23,26.0,35.625,1.2900879650000002e-07,1.2743268555338541e-07,True
2024-10-23,26.0,36.25,1.9456153625e-07,1.4313738544661457e-07,True
2024-10-23,26.0,36.875,2.73616028125e-07,1.6529051628385417e-07,True
2024-10-23,26.0,37.5,1.6347985687499998e-07,1.2277195124583333e-07,True
2024-10-23,26.0,38.125,1.2982734083333333e-07,1.1160483459114583e-07,True
2024-10-23,26.0,38.75,1.3507148770833334e-07,1.1069357775546875e-07,True
2024-10-23,26.0,39.375,1.4244142766666666e-07,1.1082990720755208e-07,True
2024-10-23,26.0,40.0,1.69863298625e-07,1.27260871515625e-07,True
2024-10-23,26.0,40.625,2.3285368874999998e-07,1.5444341832083333e-07,True
2024-10-23,26.0,41.25,2.899299370833333e-07,1.774664994609375e-07,True
2024-10-23,26.0,41.875,3.2574462791666663e-07,2.0138929864583335e-07,True
2024-10-23,26.0,42.5,3.7177233416666665e-07,2.2637074960677083e-07,True
2024-10-23,26.0,43.125,4.7601740708333334e-07,2.7776866350260415e-07,True
2024-10-23,26.0,43.75,6.3260571375e-07,3.3150320178645833e-07,True
2024-10-23,26.0,44.375,7.570682416666667e-07,3.5686620505989586e-07,True
2024-10-23,26.0,45.0,7.465084041666667e-07,3.478411755833333e-07,True
2024-10-23,26.0,45.625,6.180489504166667e-07,3.368759671328125e-07,True
2024-10-23,26.0,46.25,5.959106383333333e-07,3.355354475520833e-07,True
2024-10-23,26.0,46.875,6.353220766666666e-07,3.348723500182292e-07,True
2024-10-23,26.0,47.5,6.627912304166666e-07,3.5162452183854166e-07,True
2024-10-23,26.0,48.125,7.096120249999999e-07,3.9366959059895833e-07,True
2024-10-23,26.0,48.75,7.086560245833333e-07,4.6248818647395834e-07,True
2024-10-23,26.0,49.375,5.807402633333334e-07,5.022019051380208e-07,True
2024-10-23,26.0,50.0,2.6276393683333334e-07,3.799932148828125e-07,False
2024-10-23,26.0,50.625,1.2340752145833334e-07,1.6229451736979167e-07,False
2024-10-23,26.0,51.25,1.3705843133333334e-07,1.6869103170052083e-07,False
2024-10-23,26.0,51.875,1.1028654575000001e-07,1.339272640625e-07,False
2024-10-23,26.0,52.5,9.862924854166667e-08,1.145668124140625e-07,False
2024-10-23,26.0,53.125,9.493185016666667e-08,1.1148010101302083e-07,False
2024-10-23,26.0,53.75,1.0576332474999999e-07,1.0961927479427084e-07,False
2024-10-23,26.0,54.375,1.2003147758333333e-07,1.0567191626822916e-07,True
2024-10-23,26.0,55.0,1.320841e-07,1.033236196875e-07,True
2024-10-23,26.0,55.625,1.2406478208333335e-07,9.198072392708333e-08,True
2024-10-23,26.5,34.375,1.1930873204166667e-07,1.43393777625e-07,False
2024-10-23,26.5,35.0,1.1645534366666667e-07,1.36543425640625e-07,False
2024-10-23,26.5,35.625,1.5642702912500001e-07,1.3592258164583333e-07,True
2024-10-23,26.5,36.25,2.1147813733333333e-07,1.5000855149739584e-07,True
2024-10-23,26.5,36.875,1.43950581625e-07,1.1987622451822916e-07,True
2024-10-23,26.5,37.5,9.533809025e-08,9.23900536171875e-08,True
2024-10-23,26.5,38.125,1.19843515875e-07,1.0159439575026042e-07,True
2024-10-23,26.5,38.75,1.3368723754166667e-07,1.0845220373697917e-07,True
2024-10-23,26.5,39.375,1.5476204833333333e-07,1.211541498265625e-07,True
2024-10-23,26.5,40.0,1.7580290533333333e-07,1.388409887747396e-07,True
2024-10-23,26.5,40.625,2.1537077708333331e-07,1.5791394554166667e-07,True
2024-10-23,26.5,41.25,2.537344754166667e-07,1.7022567144791666e-07,True
2024-10-23,26.5,41.875,2.8288681e-07,1.852656249921875e-07,True
2024-10-23,26.5,42.5,3.1798360541666667e-07,2.0948133840885418e-07,True
2024-10-23,26.5,43.125,4.0696856666666664e-07,2.57885403984375e-07,True
2024-10-23,26.5,43.75,5.505426154166667e-07,3.15357322015625e-07,True
2024-10-23,26.5,44.375,7.003691320833333e-07,3.5260764809114585e-07,True
2024-10-23,26.5,45.0,7.532507929166666e-07,3.49980496140625e-07,True
2024-10-23,26.5,45.625,7.647080158333334e-07,3.6120824759375e-07,True
2024-10-23,26.5,46.25,7.238947229166667e-07,3.6653606593229165e-07,True
2024-10-23,26.5,46.875,6.799382462500001e-07,3.5956793525e-07,True
2024-10-23,26.5,47.5,6.972841291666668e-07,3.7540557325e-07,True
2024-10-23,26.5,48.125,7.809067066666667e-07,4.321875628645833e-07,True
2024-10-23,26.5,48.75,6.9506253625e-07,5.060740407447917e-07,True
2024-10-23,26.5,49.375,4.6802840083333336e-07,4.7439342250520833e-07,False
2024-10-23,26.5,50.0,2.366092958333333e-07,2.9906076825520834e-07,False
